datetime,close,high,low,open,volume
,BEX,BEX,BEX,BEX,BEX
2025-11-13 14:30:00+00:00,22.0,22.0,22.0,22.0,0
2025-11-13 14:35:00+00:00,22.00979995727539,22.049999237060547,22.00979995727539,22.020000457763672,2424
2025-11-13 14:40:00+00:00,19.520000457763672,20.90999984741211,19.520000457763672,20.90999984741211,27060
2025-11-13 14:45:00+00:00,20.780000686645508,20.780000686645508,19.8799991607666,19.889999389648438,38854
2025-11-13 15:00:00+00:00,19.797000885009766,20.889999389648438,19.797000885009766,20.889999389648438,1504
2025-11-13 15:05:00+00:00,20.110000610351562,20.139999389648438,19.950000762939453,20.010000228881836,6930
2025-11-13 15:10:00+00:00,20.43000030517578,20.43000030517578,20.288000106811523,20.29949951171875,566
2025-11-13 15:15:00+00:00,19.989999771118164,20.790000915527344,19.989999771118164,20.610000610351562,52580
2025-11-13 15:20:00+00:00,19.809999465942383,19.8799991607666,19.655000686645508,19.8799991607666,2407
2025-11-13 15:25:00+00:00,19.309999465942383,19.5049991607666,19.309999465942383,19.5049991607666,2466
2025-11-13 15:30:00+00:00,19.0049991607666,19.009899139404297,19.0049991607666,19.009899139404297,4941
2025-11-13 15:40:00+00:00,17.420000076293945,18.6299991607666,17.420000076293945,18.6299991607666,10294
2025-11-13 15:45:00+00:00,17.09000015258789,17.5,17.09000015258789,17.5,1312
2025-11-13 15:50:00+00:00,16.969999313354492,17.334999084472656,16.969999313354492,17.334999084472656,3943
2025-11-13 15:55:00+00:00,16.850000381469727,16.850000381469727,16.850000381469727,16.850000381469727,280
2025-11-13 16:00:00+00:00,16.569799423217773,16.918500900268555,16.569799423217773,16.918500900268555,1945
2025-11-13 16:05:00+00:00,16.357999801635742,16.40999984741211,16.357999801635742,16.40999984741211,1081
2025-11-13 16:10:00+00:00,15.970000267028809,16.110000610351562,15.970000267028809,16.0,2429
2025-11-13 16:15:00+00:00,15.0,15.0,15.0,15.0,1278
2025-11-13 16:20:00+00:00,15.920000076293945,15.920000076293945,14.835000038146973,14.835000038146973,5015
2025-11-13 16:25:00+00:00,16.239999771118164,16.440000534057617,15.517999649047852,15.517999649047852,6260
2025-11-13 16:30:00+00:00,16.281999588012695,16.670000076293945,15.390000343322754,16.610000610351562,64070
2025-11-13 16:35:00+00:00,16.0,16.600000381469727,16.0,16.406999588012695,3336
2025-11-13 16:40:00+00:00,15.992199897766113,16.05900001525879,15.989999771118164,15.989999771118164,2044
2025-11-13 16:50:00+00:00,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,11571
2025-11-13 16:55:00+00:00,15.699999809265137,16.189800262451172,15.60890007019043,16.1200008392334,1823
2025-11-13 17:00:00+00:00,16.170000076293945,16.170000076293945,16.170000076293945,16.170000076293945,1500
2025-11-13 17:05:00+00:00,16.100000381469727,16.100000381469727,15.949999809265137,15.949999809265137,2332
2025-11-13 17:10:00+00:00,15.931500434875488,16.149999618530273,15.899999618530273,16.149999618530273,7437
2025-11-13 17:15:00+00:00,16.31999969482422,16.31999969482422,15.899999618530273,15.899999618530273,2537
2025-11-13 17:20:00+00:00,16.139999389648438,16.19499969482422,16.139999389648438,16.15999984741211,1446
2025-11-13 17:25:00+00:00,16.18000030517578,16.18000030517578,16.041500091552734,16.041500091552734,250
2025-11-13 17:30:00+00:00,16.537500381469727,16.537500381469727,16.44300079345703,16.44300079345703,400
2025-11-13 17:35:00+00:00,16.358999252319336,16.600000381469727,16.358200073242188,16.600000381469727,2258
2025-11-13 17:40:00+00:00,16.600000381469727,16.610000610351562,16.18000030517578,16.18000030517578,2345
2025-11-13 17:45:00+00:00,16.108999252319336,16.18000030517578,15.800000190734863,16.18000030517578,5547
2025-11-13 17:50:00+00:00,15.989999771118164,16.018800735473633,15.899999618530273,15.899999618530273,729
2025-11-13 17:55:00+00:00,15.699999809265137,16.09000015258789,15.699999809265137,16.08810043334961,4120
2025-11-13 18:00:00+00:00,15.5,15.890000343322754,15.5,15.880000114440918,1534
2025-11-13 18:05:00+00:00,15.15999984741211,15.399999618530273,15.15999984741211,15.399999618530273,1865
2025-11-13 18:10:00+00:00,15.100000381469727,15.35990047454834,15.100000381469727,15.25,1468
2025-11-13 18:15:00+00:00,15.270000457763672,15.270000457763672,15.109999656677246,15.258999824523926,1699
2025-11-13 18:20:00+00:00,15.010000228881836,15.050000190734863,15.010000228881836,15.050000190734863,1025
2025-11-13 18:25:00+00:00,15.247300148010254,15.247300148010254,14.920000076293945,15.0,5434
2025-11-13 18:30:00+00:00,15.270000457763672,15.270000457763672,15.170000076293945,15.170000076293945,1173
2025-11-13 18:35:00+00:00,14.400099754333496,14.920000076293945,14.400099754333496,14.920000076293945,1732
2025-11-13 18:40:00+00:00,15.052499771118164,15.059599876403809,14.439200401306152,14.439200401306152,2656
2025-11-13 18:45:00+00:00,15.170000076293945,15.319999694824219,15.119999885559082,15.250699996948242,16044
2025-11-13 18:50:00+00:00,14.399999618530273,14.84000015258789,14.399999618530273,14.84000015258789,1358
2025-11-13 18:55:00+00:00,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,214
2025-11-13 19:00:00+00:00,14.300000190734863,14.5,14.300000190734863,14.449999809265137,1023
2025-11-13 19:10:00+00:00,14.339200019836426,14.339200019836426,14.339200019836426,14.339200019836426,171
2025-11-13 19:15:00+00:00,14.9399995803833,14.949999809265137,14.100000381469727,14.199999809265137,8278
2025-11-13 19:20:00+00:00,14.999899864196777,14.999899864196777,14.760000228881836,14.890000343322754,51798
2025-11-13 19:25:00+00:00,15.119999885559082,15.119999885559082,14.899999618530273,14.920000076293945,4853
2025-11-13 19:30:00+00:00,15.350000381469727,15.350000381469727,15.3100004196167,15.3100004196167,3430
2025-11-13 19:35:00+00:00,15.67549991607666,15.880000114440918,15.47920036315918,15.47920036315918,1439
2025-11-13 19:40:00+00:00,15.300000190734863,15.59000015258789,15.300000190734863,15.59000015258789,1036
2025-11-13 19:45:00+00:00,15.54800033569336,15.54800033569336,15.399999618530273,15.420000076293945,18098
2025-11-13 19:50:00+00:00,15.335000038146973,15.619999885559082,15.335000038146973,15.552499771118164,3837
2025-11-13 19:55:00+00:00,15.510000228881836,15.510000228881836,15.239999771118164,15.5,800
2025-11-13 20:00:00+00:00,15.507100105285645,15.677200317382812,15.350000381469727,15.677200317382812,15764
2025-11-13 20:05:00+00:00,15.68809986114502,15.68809986114502,15.68809986114502,15.68809986114502,188
2025-11-13 20:10:00+00:00,16.18000030517578,16.239999771118164,15.859600067138672,15.859600067138672,2523
2025-11-13 20:15:00+00:00,16.43000030517578,16.479999542236328,16.31999969482422,16.479999542236328,5700
2025-11-13 20:20:00+00:00,16.09000015258789,16.34000015258789,16.09000015258789,16.34000015258789,2024
2025-11-13 20:25:00+00:00,16.479999542236328,16.479999542236328,16.26799964904785,16.280000686645508,28732
2025-11-13 20:30:00+00:00,16.458999633789062,16.7450008392334,16.440000534057617,16.479999542236328,14504
2025-11-13 20:35:00+00:00,16.420000076293945,16.56999969482422,16.360000610351562,16.360000610351562,2667
2025-11-13 20:40:00+00:00,16.6200008392334,16.6200008392334,16.6200008392334,16.6200008392334,275
2025-11-13 20:45:00+00:00,16.610000610351562,16.8799991607666,16.540000915527344,16.540000915527344,1087
2025-11-13 20:50:00+00:00,16.139999389648438,16.299999237060547,16.139999389648438,16.299999237060547,13635
2025-11-13 20:55:00+00:00,15.859999656677246,15.970000267028809,15.699999809265137,15.899999618530273,0
2025-11-14 14:30:00+00:00,14.178199768066406,14.215499877929688,12.869999885559082,12.869999885559082,125416
2025-11-14 14:35:00+00:00,15.071700096130371,15.470000267028809,14.050000190734863,14.050000190734863,19298
2025-11-14 14:40:00+00:00,15.895000457763672,15.96500015258789,14.779999732971191,14.930000305175781,5381
2025-11-14 14:45:00+00:00,17.225000381469727,17.350000381469727,16.299999237060547,16.299999237060547,26832
2025-11-14 14:50:00+00:00,17.00160026550293,17.649999618530273,17.00160026550293,17.358400344848633,17304
2025-11-14 14:55:00+00:00,17.41010093688965,17.579999923706055,17.190000534057617,17.190000534057617,4857
2025-11-14 15:00:00+00:00,17.682199478149414,17.84000015258789,17.451200485229492,17.84000015258789,19075
2025-11-14 15:05:00+00:00,17.91990089416504,18.430599212646484,17.824499130249023,18.430599212646484,3502
2025-11-14 15:10:00+00:00,17.350000381469727,18.06999969482422,17.0802001953125,18.069000244140625,13859
2025-11-14 15:15:00+00:00,17.850000381469727,18.0,17.770000457763672,17.801000595092773,5628
2025-11-14 15:20:00+00:00,17.947099685668945,18.01799964904785,17.833499908447266,17.833499908447266,2436
2025-11-14 15:25:00+00:00,18.350000381469727,18.350000381469727,18.0,18.0,4756
2025-11-14 15:30:00+00:00,18.71500015258789,18.71500015258789,18.19849967956543,18.529199600219727,8288
2025-11-14 15:35:00+00:00,19.033700942993164,19.033700942993164,18.626300811767578,18.649999618530273,4593
2025-11-14 15:40:00+00:00,19.420000076293945,19.420000076293945,19.059999465942383,19.079999923706055,4000
2025-11-14 15:45:00+00:00,19.399999618530273,19.510000228881836,19.299999237060547,19.510000228881836,17390
2025-11-14 15:50:00+00:00,19.170000076293945,19.40089988708496,19.1200008392334,19.399999618530273,11273
2025-11-14 15:55:00+00:00,19.360000610351562,19.360000610351562,19.110000610351562,19.110000610351562,1457
2025-11-14 16:00:00+00:00,19.059999465942383,19.385000228881836,19.059999465942383,19.327600479125977,2166
2025-11-14 16:05:00+00:00,18.639999389648438,18.639999389648438,18.611000061035156,18.611299514770508,1421
2025-11-14 16:10:00+00:00,19.1299991607666,19.140100479125977,19.048200607299805,19.079999923706055,1020
2025-11-14 16:15:00+00:00,19.15290069580078,19.299999237060547,19.03179931640625,19.299999237060547,1233
2025-11-14 16:20:00+00:00,19.639999389648438,19.639999389648438,19.030000686645508,19.030000686645508,747
2025-11-14 16:25:00+00:00,20.120100021362305,20.510000228881836,19.521499633789062,19.521499633789062,4159
2025-11-14 16:30:00+00:00,20.100099563598633,20.280000686645508,20.000200271606445,20.280000686645508,2951
2025-11-14 16:35:00+00:00,20.25,20.375,20.139999389648438,20.153499603271484,2725
2025-11-14 16:40:00+00:00,19.973499298095703,20.170000076293945,19.88680076599121,20.15999984741211,5244
2025-11-14 16:45:00+00:00,19.844999313354492,19.979000091552734,19.844999313354492,19.899999618530273,10481
2025-11-14 16:50:00+00:00,19.8700008392334,19.890600204467773,19.81999969482422,19.8799991607666,1174
2025-11-14 16:55:00+00:00,19.918899536132812,20.0,19.918899536132812,20.0,1816
2025-11-14 17:00:00+00:00,20.125200271606445,20.125200271606445,19.920000076293945,19.979999542236328,1782
2025-11-14 17:05:00+00:00,20.040000915527344,20.07900047302246,20.040000915527344,20.069000244140625,1257
2025-11-14 17:10:00+00:00,19.952499389648438,20.100000381469727,19.952499389648438,20.100000381469727,1686
2025-11-14 17:15:00+00:00,19.719999313354492,19.900100708007812,19.719999313354492,19.900100708007812,1221
2025-11-14 17:20:00+00:00,19.868999481201172,19.95989990234375,19.868999481201172,19.95989990234375,444
2025-11-14 17:25:00+00:00,19.809999465942383,20.030000686645508,19.809999465942383,20.030000686645508,11026
2025-11-14 17:30:00+00:00,19.850000381469727,19.969999313354492,19.850000381469727,19.969999313354492,1053
2025-11-14 17:35:00+00:00,19.75,19.75,19.75,19.75,263
2025-11-14 17:40:00+00:00,19.5,19.537200927734375,19.399999618530273,19.454599380493164,2589
2025-11-14 17:45:00+00:00,19.222200393676758,19.5,19.222200393676758,19.5,7744
2025-11-14 17:50:00+00:00,19.141000747680664,19.141000747680664,19.141000747680664,19.141000747680664,1027
2025-11-14 17:55:00+00:00,19.139999389648438,19.140100479125977,19.139999389648438,19.140100479125977,903
2025-11-14 18:00:00+00:00,19.059999465942383,19.059999465942383,19.059999465942383,19.059999465942383,232
2025-11-14 18:05:00+00:00,18.7189998626709,18.88010025024414,18.7189998626709,18.88010025024414,2667
2025-11-14 18:10:00+00:00,18.998699188232422,18.998699188232422,18.998699188232422,18.998699188232422,470
2025-11-14 18:15:00+00:00,19.050100326538086,19.050100326538086,19.020000457763672,19.030000686645508,1450
2025-11-14 18:20:00+00:00,18.999000549316406,19.110000610351562,18.999000549316406,19.110000610351562,634
2025-11-14 18:25:00+00:00,18.860000610351562,18.899999618530273,18.829999923706055,18.899999618530273,802
2025-11-14 18:30:00+00:00,18.929800033569336,18.929800033569336,18.929800033569336,18.929800033569336,181
2025-11-14 18:35:00+00:00,18.269699096679688,18.915000915527344,18.269699096679688,18.915000915527344,2843
2025-11-14 18:40:00+00:00,18.049999237060547,18.200000762939453,18.0,18.149999618530273,11719
2025-11-14 18:45:00+00:00,18.149900436401367,18.22909927368164,18.06999969482422,18.06999969482422,2544
2025-11-14 18:50:00+00:00,18.6299991607666,18.649999618530273,18.219499588012695,18.219499588012695,12529
2025-11-14 18:55:00+00:00,18.637399673461914,18.729000091552734,18.547500610351562,18.729000091552734,6039
2025-11-14 19:00:00+00:00,18.600000381469727,18.6200008392334,18.600000381469727,18.610000610351562,501
2025-11-14 19:05:00+00:00,18.579999923706055,18.604999542236328,18.579999923706055,18.604999542236328,1080
2025-11-14 19:10:00+00:00,18.3700008392334,18.399999618530273,18.270000457763672,18.270000457763672,1839
2025-11-14 19:15:00+00:00,18.209999084472656,18.549999237060547,18.209999084472656,18.375,2192
2025-11-14 19:25:00+00:00,18.610000610351562,18.670000076293945,18.610000610351562,18.670000076293945,339
2025-11-14 19:30:00+00:00,18.649999618530273,18.709999084472656,18.649999618530273,18.709999084472656,485
2025-11-14 19:35:00+00:00,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,368
2025-11-14 20:05:00+00:00,18.600000381469727,18.690000534057617,18.600000381469727,18.690000534057617,1080
2025-11-14 20:10:00+00:00,18.6200008392334,18.6200008392334,18.6200008392334,18.6200008392334,618
2025-11-14 20:15:00+00:00,18.450000762939453,18.56999969482422,18.450000762939453,18.56999969482422,1740
2025-11-14 20:20:00+00:00,18.3799991607666,18.3799991607666,18.3799991607666,18.3799991607666,288
2025-11-14 20:30:00+00:00,18.600000381469727,18.600000381469727,18.577800750732422,18.600000381469727,20185
2025-11-14 20:35:00+00:00,18.579999923706055,18.579999923706055,18.56999969482422,18.575000762939453,1477
2025-11-14 20:40:00+00:00,18.090099334716797,18.19499969482422,18.09000015258789,18.19070053100586,2900
2025-11-14 20:45:00+00:00,18.010000228881836,18.100000381469727,18.010000228881836,18.094999313354492,1686
2025-11-14 20:50:00+00:00,18.07900047302246,18.149999618530273,18.020000457763672,18.069000244140625,1469
2025-11-14 20:55:00+00:00,18.121000289916992,18.121000289916992,18.110000610351562,18.1200008392334,8247
2025-11-17 14:30:00+00:00,18.59000015258789,18.628599166870117,16.93000030517578,17.440000534057617,18180
2025-11-17 14:35:00+00:00,18.122499465942383,18.979999542236328,18.0,18.18000030517578,3480
2025-11-17 14:40:00+00:00,18.15999984741211,18.489999771118164,18.15999984741211,18.489999771118164,3593
2025-11-17 14:45:00+00:00,18.468299865722656,18.55739974975586,18.104999542236328,18.315000534057617,4311
2025-11-17 14:50:00+00:00,18.479999542236328,18.718399047851562,18.479999542236328,18.600000381469727,785
2025-11-17 14:55:00+00:00,18.530000686645508,18.530000686645508,18.0,18.485000610351562,8795
2025-11-17 15:00:00+00:00,18.0,18.259899139404297,18.0,18.11870002746582,3550
2025-11-17 15:05:00+00:00,17.709999084472656,18.219999313354492,17.709999084472656,18.219999313354492,966
2025-11-17 15:10:00+00:00,17.79010009765625,17.989999771118164,17.79010009765625,17.891599655151367,2347
2025-11-17 15:15:00+00:00,17.18000030517578,17.8799991607666,17.179000854492188,17.8799991607666,6750
2025-11-17 15:20:00+00:00,17.59000015258789,17.59000015258789,17.15999984741211,17.15999984741211,5532
2025-11-17 15:25:00+00:00,17.510000228881836,17.556900024414062,17.280099868774414,17.280099868774414,8059
2025-11-17 15:30:00+00:00,17.030000686645508,17.3799991607666,16.97879981994629,17.3799991607666,4090
2025-11-17 15:35:00+00:00,17.31999969482422,17.31999969482422,17.06999969482422,17.079999923706055,567
2025-11-17 15:40:00+00:00,17.25,17.315000534057617,17.225000381469727,17.315000534057617,1457
2025-11-17 15:45:00+00:00,17.510000228881836,17.649999618530273,17.5,17.594600677490234,9484
2025-11-17 15:50:00+00:00,16.950000762939453,17.299999237060547,16.950000762939453,17.299999237060547,6718
2025-11-17 15:55:00+00:00,16.959999084472656,17.040000915527344,16.899999618530273,17.040000915527344,4643
2025-11-17 16:05:00+00:00,16.739999771118164,16.84000015258789,16.6299991607666,16.709999084472656,26098
2025-11-17 16:10:00+00:00,16.690000534057617,16.790000915527344,16.680099487304688,16.790000915527344,26798
2025-11-17 16:20:00+00:00,17.028499603271484,17.028499603271484,17.028499603271484,17.028499603271484,1487
2025-11-17 16:25:00+00:00,17.3799991607666,17.3799991607666,16.90999984741211,16.959999084472656,683
2025-11-17 16:30:00+00:00,17.469499588012695,17.559999465942383,17.420000076293945,17.43000030517578,3230
2025-11-17 16:35:00+00:00,17.350000381469727,17.459999084472656,17.350000381469727,17.459999084472656,219
2025-11-17 16:40:00+00:00,17.459999084472656,17.459999084472656,17.450000762939453,17.450000762939453,1870
2025-11-17 16:45:00+00:00,17.59000015258789,17.610000610351562,17.59000015258789,17.610000610351562,401
2025-11-17 16:50:00+00:00,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,459
2025-11-17 17:00:00+00:00,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492,536
2025-11-17 17:10:00+00:00,17.739999771118164,17.809999465942383,17.739999771118164,17.809999465942383,528
2025-11-17 17:30:00+00:00,17.780000686645508,17.850000381469727,17.760000228881836,17.850000381469727,5401
2025-11-17 17:35:00+00:00,17.770000457763672,17.770000457763672,17.770000457763672,17.770000457763672,126
2025-11-17 17:40:00+00:00,17.65999984741211,17.690000534057617,17.65999984741211,17.690000534057617,264
2025-11-17 17:50:00+00:00,17.719999313354492,17.719999313354492,17.719999313354492,17.719999313354492,119
2025-11-17 17:55:00+00:00,17.424999237060547,17.424999237060547,17.424999237060547,17.424999237060547,200
